"4553";"651";"1";"3";"30";"Y"
"4554";"651";"1";"4";"40";"Y"
"4555";"651";"1";"5";"50";"Y"
"4556";"651";"1";"6";"60";"Y"
"4558";"652";"1";"1";"10";"Y"
"4559";"652";"1";"2";"20";"Y"
"4560";"652";"1";"3";"30";"Y"
"4561";"652";"1";"4";"40";"Y"
"4562";"652";"1";"5";"50";"Y"
"4563";"652";"1";"6";"60";"Y"
"4565";"653";"1";"1";"10";"Y"
"4566";"653";"1";"2";"20";"Y"
"4567";"653";"1";"3";"30";"Y"
"4568";"653";"1";"4";"40";"Y"
"4569";"653";"1";"5";"50";"Y"
"4570";"653";"1";"6";"60";"Y"
"4572";"654";"1";"1";"10";"Y"
"4573";"654";"1";"2";"20";"Y"
"4574";"654";"1";"3";"30";"Y"
"4575";"654";"1";"4";"40";"Y"
"4576";"654";"1";"5";"50";"Y"
"4577";"654";"1";"6";"60";"Y"
"4579";"655";"1";"1";"10";"Y"
"4580";"655";"1";"2";"20";"Y"
"4581";"655";"1";"3";"30";"Y"
"4582";"655";"1";"4";"40";"Y"
"4583";"655";"1";"5";"50";"Y"
"4584";"655";"1";"6";"60";"Y"
"4586";"656";"1";"1";"10";"Y"
"4587";"656";"1";"2";"20";"Y"
"4588";"656";"1";"3";"30";"Y"
"4589";"656";"1";"4";"40";"Y"
"4590";"656";"1";"5";"50";"Y"
"4591";"656";"1";"6";"60";"Y"
"4593";"657";"1";"1";"10";"Y"
"4594";"657";"1";"2";"20";"Y"
"4595";"657";"1";"3";"30";"Y"
"4596";"657";"1";"4";"40";"Y"
"4597";"657";"1";"5";"50";"Y"
"4598";"657";"1";"6";"60";"Y"
"4600";"658";"1";"1";"10";"Y"
"4601";"658";"1";"2";"20";"Y"
"4602";"658";"1";"3";"30";"Y"
"4603";"658";"1";"4";"40";"Y"
"4604";"658";"1";"5";"50";"Y"
"4605";"658";"1";"6";"60";"Y"
"4607";"659";"1";"1";"10";"Y"
"4608";"659";"1";"2";"20";"Y"
"4609";"659";"1";"3";"30";"Y"
"4610";"659";"1";"4";"40";"Y"
"4611";"659";"1";"5";"50";"Y"
"4612";"659";"1";"6";"60";"Y"
"4614";"660";"1";"1";"10";"Y"
"4615";"660";"1";"2";"20";"Y"
"4616";"660";"1";"3";"30";"Y"
"4617";"660";"1";"4";"40";"Y"
"4618";"660";"1";"5";"50";"Y"
"4619";"660";"1";"6";"60";"Y"
"4621";"661";"1";"1";"10";"Y"
"4622";"661";"1";"2";"20";"Y"
"4623";"661";"1";"3";"30";"Y"
"4624";"661";"1";"4";"40";"Y"
"4625";"661";"1";"5";"50";"Y"
"4626";"661";"1";"6";"60";"Y"
"4628";"662";"1";"1";"10";"Y"
"4629";"662";"1";"2";"20";"Y"
"4630";"662";"1";"3";"30";"Y"
"4631";"662";"1";"4";"40";"Y"
"4632";"662";"1";"5";"50";"Y"
"4633";"662";"1";"6";"60";"Y"
"4635";"663";"1";"1";"10";"Y"
"4636";"663";"1";"2";"20";"Y"
"4637";"663";"1";"3";"30";"Y"
"4638";"663";"1";"4";"40";"Y"
"4639";"663";"1";"5";"50";"Y"
"4640";"663";"1";"6";"60";"Y"
"4642";"664";"1";"1";"10";"Y"
"4643";"664";"1";"2";"20";"Y"
"4644";"664";"1";"3";"30";"Y"
"4645";"664";"1";"4";"40";"Y"
"4646";"664";"1";"5";"50";"Y"
"4647";"664";"1";"6";"60";"Y"
"4649";"665";"1";"1";"10";"Y"
"4650";"665";"1";"2";"20";"Y"
"4651";"665";"1";"3";"30";"Y"
"4652";"665";"1";"4";"40";"Y"
"4653";"665";"1";"5";"50";"Y"
"4654";"665";"1";"6";"60";"Y"
"4656";"666";"1";"1";"10";"Y"
"4657";"666";"1";"2";"20";"Y"
"4658";"666";"1";"3";"30";"Y"
"4659";"666";"1";"4";"40";"Y"
"4660";"666";"1";"5";"50";"Y"
"4661";"666";"1";"6";"60";"Y"
"4663";"667";"1";"1";"10";"Y"
"4664";"667";"1";"2";"20";"Y"
"4665";"667";"1";"3";"30";"Y"
"4666";"667";"1";"4";"40";"Y"
"4667";"667";"1";"5";"50";"Y"
"4668";"667";"1";"6";"60";"Y"
"4670";"668";"1";"1";"10";"Y"
"4671";"668";"1";"2";"20";"Y"
"4672";"668";"1";"3";"30";"Y"
"4673";"668";"1";"4";"40";"Y"
"4674";"668";"1";"5";"50";"Y"
"4675";"668";"1";"6";"60";"Y"
"4677";"669";"1";"1";"10";"Y"
"4678";"669";"1";"2";"20";"Y"
"4679";"669";"1";"3";"30";"Y"
"4680";"669";"1";"4";"40";"Y"
"4681";"669";"1";"5";"50";"Y"
"4682";"669";"1";"6";"60";"Y"
"4684";"670";"1";"1";"10";"Y"
"4685";"670";"1";"2";"20";"Y"
"4686";"670";"1";"3";"30";"Y"
"4687";"670";"1";"4";"40";"Y"
"4688";"670";"1";"5";"50";"Y"
"4689";"670";"1";"6";"60";"Y"
"4691";"671";"1";"1";"10";"Y"
"4692";"671";"1";"2";"20";"Y"
"4693";"671";"1";"3";"30";"Y"
"4694";"671";"1";"4";"40";"Y"
"4695";"671";"1";"5";"50";"Y"
"4696";"671";"1";"6";"60";"Y"
"4698";"672";"1";"1";"10";"Y"
"4699";"672";"1";"2";"20";"Y"
"4700";"672";"1";"3";"30";"Y"
"4701";"672";"1";"4";"40";"Y"
"4702";"672";"1";"5";"50";"Y"
"4703";"672";"1";"6";"60";"Y"
"4705";"673";"1";"1";"10";"Y"
"4706";"673";"1";"2";"20";"Y"
"4707";"673";"1";"3";"30";"Y"
"4708";"673";"1";"4";"40";"Y"
"4709";"673";"1";"5";"50";"Y"
"4710";"673";"1";"6";"60";"Y"
"4712";"674";"1";"1";"10";"Y"
"4713";"674";"1";"2";"20";"Y"
"4714";"674";"1";"3";"30";"Y"
"4715";"674";"1";"4";"40";"Y"
"4716";"674";"1";"5";"50";"Y"
"4717";"674";"1";"6";"60";"Y"
"4719";"675";"1";"1";"10";"Y"
"4720";"675";"1";"2";"20";"Y"
"4721";"675";"1";"3";"30";"Y"
"4722";"675";"1";"4";"40";"Y"
"4723";"675";"1";"5";"50";"Y"
"4724";"675";"1";"6";"60";"Y"
"4726";"676";"1";"1";"10";"Y"
"4727";"676";"1";"2";"20";"Y"
"4728";"676";"1";"3";"30";"Y"
"4729";"676";"1";"4";"40";"Y"
"4730";"676";"1";"5";"50";"Y"
"4731";"676";"1";"6";"60";"Y"
"4733";"677";"1";"1";"10";"Y"
"4734";"677";"1";"2";"20";"Y"
"4735";"677";"1";"3";"30";"Y"
"4736";"677";"1";"4";"40";"Y"
"4737";"677";"1";"5";"50";"Y"
"4738";"677";"1";"6";"60";"Y"
"4740";"678";"1";"1";"10";"Y"
"4741";"678";"1";"2";"20";"Y"
"4742";"678";"1";"3";"30";"Y"
"4743";"678";"1";"4";"40";"Y"
"4744";"678";"1";"5";"50";"Y"
"4745";"678";"1";"6";"60";"Y"
"4747";"679";"1";"1";"10";"Y"
"4748";"679";"1";"2";"20";"Y"
"4749";"679";"1";"3";"30";"Y"
"4750";"679";"1";"4";"40";"Y"
"4751";"679";"1";"5";"50";"Y"
"4752";"679";"1";"6";"60";"Y"
"4754";"680";"1";"1";"10";"Y"
"4755";"680";"1";"2";"20";"Y"
"4756";"680";"1";"3";"30";"Y"
"4757";"680";"1";"4";"40";"Y"
"4758";"680";"1";"5";"50";"Y"
"4759";"680";"1";"6";"60";"Y"
"4761";"681";"1";"1";"10";"Y"
"4762";"681";"1";"2";"20";"Y"
"4763";"681";"1";"3";"30";"Y"
"4764";"681";"1";"4";"40";"Y"
"4765";"681";"1";"5";"50";"Y"
"4766";"681";"1";"6";"60";"Y"
"4768";"682";"1";"1";"10";"Y"
"4769";"682";"1";"2";"20";"Y"
"4770";"682";"1";"3";"30";"Y"
"4771";"682";"1";"4";"40";"Y"
"4772";"682";"1";"5";"50";"Y"
"4773";"682";"1";"6";"60";"Y"
"4775";"683";"1";"1";"10";"Y"
"4776";"683";"1";"2";"20";"Y"
"4777";"683";"1";"3";"30";"Y"
"4778";"683";"1";"4";"40";"Y"
"4779";"683";"1";"5";"50";"Y"
"4780";"683";"1";"6";"60";"Y"
"4782";"684";"1";"1";"10";"Y"
"4783";"684";"1";"2";"20";"Y"
"4784";"684";"1";"3";"30";"Y"
"4785";"684";"1";"4";"40";"Y"
"4786";"684";"1";"5";"50";"Y"
"4787";"684";"1";"6";"60";"Y"
"4789";"685";"1";"1";"10";"Y"
"4790";"685";"1";"2";"20";"Y"
"4791";"685";"1";"3";"30";"Y"
"4792";"685";"1";"4";"40";"Y"
"4793";"685";"1";"5";"50";"Y"
"4794";"685";"1";"6";"60";"Y"
"4796";"686";"1";"1";"10";"Y"
"4797";"686";"1";"2";"20";"Y"
"4798";"686";"1";"3";"30";"Y"
"4799";"686";"1";"4";"40";"Y"
"4800";"686";"1";"5";"50";"Y"
"4801";"686";"1";"6";"60";"Y"
"4803";"687";"1";"1";"10";"Y"
"4804";"687";"1";"2";"20";"Y"
"4805";"687";"1";"3";"30";"Y"
"4806";"687";"1";"4";"40";"Y"
"4807";"687";"1";"5";"50";"Y"
"4808";"687";"1";"6";"60";"Y"
"4810";"688";"1";"1";"10";"Y"
"4811";"688";"1";"2";"20";"Y"
"4812";"688";"1";"3";"30";"Y"
"4813";"688";"1";"4";"40";"Y"
"4814";"688";"1";"5";"50";"Y"
"4815";"688";"1";"6";"60";"Y"
"4817";"689";"1";"1";"10";"Y"
"4818";"689";"1";"2";"20";"Y"
"4819";"689";"1";"3";"30";"Y"
"4820";"689";"1";"4";"40";"Y"
"4821";"689";"1";"5";"50";"Y"
"4822";"689";"1";"6";"60";"Y"
"4824";"690";"1";"1";"10";"Y"
"4825";"690";"1";"2";"20";"Y"
"4826";"690";"1";"3";"30";"Y"
"4827";"690";"1";"4";"40";"Y"
"4828";"690";"1";"5";"50";"Y"
"4829";"690";"1";"6";"60";"Y"
"4831";"691";"1";"1";"10";"Y"
"4832";"691";"1";"2";"20";"Y"
"4833";"691";"1";"3";"30";"Y"
"4834";"691";"1";"4";"40";"Y"
"4835";"691";"1";"5";"50";"Y"
"4836";"691";"1";"6";"60";"Y"
"4838";"692";"1";"1";"10";"Y"
"4839";"692";"1";"2";"20";"Y"
"4840";"692";"1";"3";"30";"Y"
"4841";"692";"1";"4";"40";"Y"
"4842";"692";"1";"5";"50";"Y"
"4843";"692";"1";"6";"60";"Y"
"4845";"693";"1";"1";"10";"Y"
"4846";"693";"1";"2";"20";"Y"
"4847";"693";"1";"3";"30";"Y"
"4848";"693";"1";"4";"40";"Y"
"4849";"693";"1";"5";"50";"Y"
"4850";"693";"1";"6";"60";"Y"
"4852";"694";"1";"1";"10";"Y"
"4853";"694";"1";"2";"20";"Y"
"4854";"694";"1";"3";"30";"Y"
"4855";"694";"1";"4";"40";"Y"
"4856";"694";"1";"5";"50";"Y"
"4857";"694";"1";"6";"60";"Y"
"4859";"695";"1";"1";"10";"Y"
"4860";"695";"1";"2";"20";"Y"
"4861";"695";"1";"3";"30";"Y"
"4862";"695";"1";"4";"40";"Y"
"4863";"695";"1";"5";"50";"Y"
"4864";"695";"1";"6";"60";"Y"
"4866";"696";"1";"1";"10";"Y"
"4867";"696";"1";"2";"20";"Y"
"4868";"696";"1";"3";"30";"Y"
"4869";"696";"1";"4";"40";"Y"
"4870";"696";"1";"5";"50";"Y"
"4871";"696";"1";"6";"60";"Y"
"4873";"697";"1";"1";"10";"Y"
"4874";"697";"1";"2";"20";"Y"
"4875";"697";"1";"3";"30";"Y"
"4876";"697";"1";"4";"40";"Y"
"4877";"697";"1";"5";"50";"Y"
"4878";"697";"1";"6";"60";"Y"
"4880";"698";"1";"1";"10";"Y"
"4881";"698";"1";"2";"20";"Y"
"4882";"698";"1";"3";"30";"Y"
"4883";"698";"1";"4";"40";"Y"
"4884";"698";"1";"5";"50";"Y"
"4885";"698";"1";"6";"60";"Y"
"4887";"699";"1";"1";"10";"Y"
"4888";"699";"1";"2";"20";"Y"
"4889";"699";"1";"3";"30";"Y"
"4890";"699";"1";"4";"40";"Y"
"4891";"699";"1";"5";"50";"Y"
"4892";"699";"1";"6";"60";"Y"
"4894";"700";"1";"1";"10";"Y"
"4895";"700";"1";"2";"20";"Y"
"4896";"700";"1";"3";"30";"Y"
"4897";"700";"1";"4";"40";"Y"
"4898";"700";"1";"5";"50";"Y"
"4899";"700";"1";"6";"60";"Y"
"4901";"701";"1";"1";"10";"Y"
"4902";"701";"1";"2";"20";"Y"
"4903";"701";"1";"3";"30";"Y"
"4904";"701";"1";"4";"40";"Y"
"4905";"701";"1";"5";"50";"Y"
"4906";"701";"1";"6";"60";"Y"
"4908";"702";"1";"1";"10";"Y"
"4909";"702";"1";"2";"20";"Y"
"4910";"702";"1";"3";"30";"Y"
"4911";"702";"1";"4";"40";"Y"
"4912";"702";"1";"5";"50";"Y"
"4913";"702";"1";"6";"60";"Y"
"4915";"703";"1";"1";"10";"Y"
"4916";"703";"1";"2";"20";"Y"
"4917";"703";"1";"3";"30";"Y"
"4918";"703";"1";"4";"40";"Y"
"4919";"703";"1";"5";"50";"Y"
"4920";"703";"1";"6";"60";"Y"
"4922";"704";"1";"1";"10";"Y"
"4923";"704";"1";"2";"20";"Y"
"4924";"704";"1";"3";"30";"Y"
"4925";"704";"1";"4";"40";"Y"
"4926";"704";"1";"5";"50";"Y"
"4927";"704";"1";"6";"60";"Y"
"4929";"705";"1";"1";"10";"Y"
"4930";"705";"1";"2";"20";"Y"
"4931";"705";"1";"3";"30";"Y"
"4932";"705";"1";"4";"40";"Y"
"4933";"705";"1";"5";"50";"Y"
"4934";"705";"1";"6";"60";"Y"
"4936";"706";"1";"1";"10";"Y"
"4937";"706";"1";"2";"20";"Y"
"4938";"706";"1";"3";"30";"Y"
"4939";"706";"1";"4";"40";"Y"
"4940";"706";"1";"5";"50";"Y"
"4941";"706";"1";"6";"60";"Y"
"4943";"707";"1";"1";"10";"Y"
"4944";"707";"1";"2";"20";"Y"
"4945";"707";"1";"3";"30";"Y"
"4946";"707";"1";"4";"40";"Y"
"4947";"707";"1";"5";"50";"Y"
"4948";"707";"1";"6";"60";"Y"
"4950";"708";"1";"1";"10";"Y"
"4951";"708";"1";"2";"20";"Y"
"4952";"708";"1";"3";"30";"Y"
"4953";"708";"1";"4";"40";"Y"
"4954";"708";"1";"5";"50";"Y"
"4955";"708";"1";"6";"60";"Y"
"4957";"709";"1";"1";"10";"Y"
"4958";"709";"1";"2";"20";"Y"
"4959";"709";"1";"3";"30";"Y"
"4960";"709";"1";"4";"40";"Y"
"4961";"709";"1";"5";"50";"Y"
"4962";"709";"1";"6";"60";"Y"
"4964";"710";"1";"1";"10";"Y"
"4965";"710";"1";"2";"20";"Y"
"4966";"710";"1";"3";"30";"Y"
"4967";"710";"1";"4";"40";"Y"
"4968";"710";"1";"5";"50";"Y"
"4969";"710";"1";"6";"60";"Y"
"4971";"711";"1";"1";"10";"Y"
"4972";"711";"1";"2";"20";"Y"
"4973";"711";"1";"3";"30";"Y"
"4974";"711";"1";"4";"40";"Y"
"4975";"711";"1";"5";"50";"Y"
"4976";"711";"1";"6";"60";"Y"
"4978";"712";"1";"1";"10";"Y"
"4979";"712";"1";"2";"20";"Y"
"4980";"712";"1";"3";"30";"Y"
"4981";"712";"1";"4";"40";"Y"
"4982";"712";"1";"5";"50";"Y"
"4983";"712";"1";"6";"60";"Y"
"4985";"713";"1";"1";"10";"Y"
"4986";"713";"1";"2";"20";"Y"
"4987";"713";"1";"3";"30";"Y"
"4988";"713";"1";"4";"40";"Y"
"4989";"713";"1";"5";"50";"Y"
"4990";"713";"1";"6";"60";"Y"
"4992";"714";"1";"1";"10";"Y"
"4993";"714";"1";"2";"20";"Y"
"4994";"714";"1";"3";"30";"Y"
"4995";"714";"1";"4";"40";"Y"
"4996";"714";"1";"5";"50";"Y"
"4997";"714";"1";"6";"60";"Y"
"4999";"715";"1";"1";"10";"Y"
"5000";"715";"1";"2";"20";"Y"
"5001";"715";"1";"3";"30";"Y"
"5002";"715";"1";"4";"40";"Y"
"5003";"715";"1";"5";"50";"Y"
"5004";"715";"1";"6";"60";"Y"
"5006";"716";"1";"1";"10";"Y"
"5007";"716";"1";"2";"20";"Y"
"5008";"716";"1";"3";"30";"Y"
"5009";"716";"1";"4";"40";"Y"
"5010";"716";"1";"5";"50";"Y"
"5011";"716";"1";"6";"60";"Y"
"5013";"717";"1";"1";"10";"Y"
"5014";"717";"1";"2";"20";"Y"
"5015";"717";"1";"3";"30";"Y"
"5016";"717";"1";"4";"40";"Y"
"5017";"717";"1";"5";"50";"Y"
"5018";"717";"1";"6";"60";"Y"
"5020";"718";"1";"1";"10";"Y"
"5021";"718";"1";"2";"20";"Y"
"5022";"718";"1";"3";"30";"Y"
"5023";"718";"1";"4";"40";"Y"
"5024";"718";"1";"5";"50";"Y"
"5025";"718";"1";"6";"60";"Y"
"5027";"719";"1";"1";"10";"Y"
"5028";"719";"1";"2";"20";"Y"
"5029";"719";"1";"3";"30";"Y"
"5030";"719";"1";"4";"40";"Y"
"5031";"719";"1";"5";"50";"Y"
"5032";"719";"1";"6";"60";"Y"
"5034";"720";"1";"1";"10";"Y"
"5035";"720";"1";"2";"20";"Y"
"5036";"720";"1";"3";"30";"Y"
"5037";"720";"1";"4";"40";"Y"
"5038";"720";"1";"5";"50";"Y"
"5039";"720";"1";"6";"60";"Y"
"5041";"721";"1";"1";"10";"Y"
"5042";"721";"1";"2";"20";"Y"
"5043";"721";"1";"3";"30";"Y"
"5044";"721";"1";"4";"40";"Y"
"5045";"721";"1";"5";"50";"Y"
"5046";"721";"1";"6";"60";"Y"
"5048";"722";"1";"1";"10";"Y"
"5049";"722";"1";"2";"20";"Y"
"5050";"722";"1";"3";"30";"Y"
"5051";"722";"1";"4";"40";"Y"
"5052";"722";"1";"5";"50";"Y"
"5053";"722";"1";"6";"60";"Y"
"5055";"723";"1";"1";"10";"Y"
"5056";"723";"1";"2";"20";"Y"
"5057";"723";"1";"3";"30";"Y"
"5058";"723";"1";"4";"40";"Y"
"5059";"723";"1";"5";"50";"Y"
"5060";"723";"1";"6";"60";"Y"
"5062";"724";"1";"1";"10";"Y"
"5063";"724";"1";"2";"20";"Y"
"5064";"724";"1";"3";"30";"Y"
"5065";"724";"1";"4";"40";"Y"
"5066";"724";"1";"5";"50";"Y"
"5067";"724";"1";"6";"60";"Y"
"5069";"725";"1";"1";"10";"Y"
"5070";"725";"1";"2";"20";"Y"
"5071";"725";"1";"3";"30";"Y"
"5072";"725";"1";"4";"40";"Y"
"5073";"725";"1";"5";"50";"Y"
"5074";"725";"1";"6";"60";"Y"
"5076";"726";"1";"1";"10";"Y"
"5077";"726";"1";"2";"20";"Y"
"5078";"726";"1";"3";"30";"Y"
"5079";"726";"1";"4";"40";"Y"
"5080";"726";"1";"5";"50";"Y"
"5081";"726";"1";"6";"60";"Y"
"5083";"727";"1";"1";"10";"Y"
"5084";"727";"1";"2";"20";"Y"
"5085";"727";"1";"3";"30";"Y"
"5086";"727";"1";"4";"40";"Y"
"5087";"727";"1";"5";"50";"Y"
"5088";"727";"1";"6";"60";"Y"
"5090";"728";"1";"1";"10";"Y"
"5091";"728";"1";"2";"20";"Y"
"5092";"728";"1";"3";"30";"Y"
"5093";"728";"1";"4";"40";"Y"
"5094";"728";"1";"5";"50";"Y"
"5095";"728";"1";"6";"60";"Y"
"5097";"729";"1";"1";"10";"Y"
"5098";"729";"1";"2";"20";"Y"
"5099";"729";"1";"3";"30";"Y"
"5100";"729";"1";"4";"40";"Y"
"5101";"729";"1";"5";"50";"Y"
"5102";"729";"1";"6";"60";"Y"
"5104";"730";"1";"1";"10";"Y"
"5105";"730";"1";"2";"20";"Y"
"5106";"730";"1";"3";"30";"Y"
"5107";"730";"1";"4";"40";"Y"
"5108";"730";"1";"5";"50";"Y"
"5109";"730";"1";"6";"60";"Y"
"5111";"731";"1";"1";"10";"Y"
"5112";"731";"1";"2";"20";"Y"
"5113";"731";"1";"3";"30";"Y"
"5114";"731";"1";"4";"40";"Y"
"5115";"731";"1";"5";"50";"Y"
"5116";"731";"1";"6";"60";"Y"
"5118";"732";"1";"1";"10";"Y"
"5119";"732";"1";"2";"20";"Y"
"5120";"732";"1";"3";"30";"Y"
"5121";"732";"1";"4";"40";"Y"
"5122";"732";"1";"5";"50";"Y"
"5123";"732";"1";"6";"60";"Y"
"5125";"733";"1";"1";"10";"Y"
"5126";"733";"1";"2";"20";"Y"
"5127";"733";"1";"3";"30";"Y"
"5128";"733";"1";"4";"40";"Y"
"5129";"733";"1";"5";"50";"Y"
"5130";"733";"1";"6";"60";"Y"
"5132";"734";"1";"1";"10";"Y"
"5133";"734";"1";"2";"20";"Y"
"5134";"734";"1";"3";"30";"Y"
"5135";"734";"1";"4";"40";"Y"
"5136";"734";"1";"5";"50";"Y"
"5137";"734";"1";"6";"60";"Y"
"5139";"735";"1";"1";"10";"Y"
"5140";"735";"1";"2";"20";"Y"
"5141";"735";"1";"3";"30";"Y"
"5142";"735";"1";"4";"40";"Y"
"5143";"735";"1";"5";"50";"Y"
"5144";"735";"1";"6";"60";"Y"
"5146";"736";"1";"1";"10";"Y"
"5147";"736";"1";"2";"20";"Y"
"5148";"736";"1";"3";"30";"Y"
"5149";"736";"1";"4";"40";"Y"
"5150";"736";"1";"5";"50";"Y"
"5151";"736";"1";"6";"60";"Y"
"5153";"737";"1";"1";"10";"Y"
"5154";"737";"1";"2";"20";"Y"
"5155";"737";"1";"3";"30";"Y"
"5156";"737";"1";"4";"40";"Y"
"5157";"737";"1";"5";"50";"Y"
"5158";"737";"1";"6";"60";"Y"
"5160";"738";"1";"1";"10";"Y"
"5161";"738";"1";"2";"20";"Y"
"5162";"738";"1";"3";"30";"Y"
"5163";"738";"1";"4";"40";"Y"
"5164";"738";"1";"5";"50";"Y"
"5165";"738";"1";"6";"60";"Y"
"5167";"739";"1";"1";"10";"Y"
"5168";"739";"1";"2";"20";"Y"
"5169";"739";"1";"3";"30";"Y"
"5170";"739";"1";"4";"40";"Y"
"5171";"739";"1";"5";"50";"Y"
"5172";"739";"1";"6";"60";"Y"
"5174";"740";"1";"1";"10";"Y"
"5175";"740";"1";"2";"20";"Y"
"5176";"740";"1";"3";"30";"Y"
"5177";"740";"1";"4";"40";"Y"
"5178";"740";"1";"5";"50";"Y"
"5179";"740";"1";"6";"60";"Y"
"5181";"741";"1";"1";"10";"Y"
"5182";"741";"1";"2";"20";"Y"
"5183";"741";"1";"3";"30";"Y"
"5184";"741";"1";"4";"40";"Y"
"5185";"741";"1";"5";"50";"Y"
"5186";"741";"1";"6";"60";"Y"
"5188";"742";"1";"1";"10";"Y"
"5189";"742";"1";"2";"20";"Y"
"5190";"742";"1";"3";"30";"Y"
"5191";"742";"1";"4";"40";"Y"
"5192";"742";"1";"5";"50";"Y"
"5193";"742";"1";"6";"60";"Y"
"5195";"743";"1";"1";"10";"Y"
"5196";"743";"1";"2";"20";"Y"
"5197";"743";"1";"3";"30";"Y"
"5198";"743";"1";"4";"40";"Y"
"5199";"743";"1";"5";"50";"Y"
"5200";"743";"1";"6";"60";"Y"
"5202";"744";"1";"1";"10";"Y"
"5203";"744";"1";"2";"20";"Y"
"5204";"744";"1";"3";"30";"Y"
"5205";"744";"1";"4";"40";"Y"
"5206";"744";"1";"5";"50";"Y"
"5207";"744";"1";"6";"60";"Y"
"5209";"745";"1";"1";"10";"Y"
"5210";"745";"1";"2";"20";"Y"
"5211";"745";"1";"3";"30";"Y"
"5212";"745";"1";"4";"40";"Y"
"5213";"745";"1";"5";"50";"Y"
"5214";"745";"1";"6";"60";"Y"
"5216";"746";"1";"1";"10";"Y"
"5217";"746";"1";"2";"20";"Y"
"5218";"746";"1";"3";"30";"Y"
"5219";"746";"1";"4";"40";"Y"
"5220";"746";"1";"5";"50";"Y"
"5221";"746";"1";"6";"60";"Y"
"5223";"747";"1";"1";"10";"Y"
"5224";"747";"1";"2";"20";"Y"
"5225";"747";"1";"3";"30";"Y"
"5226";"747";"1";"4";"40";"Y"
"5227";"747";"1";"5";"50";"Y"
"5228";"747";"1";"6";"60";"Y"
"5230";"748";"1";"1";"10";"Y"
"5231";"748";"1";"2";"20";"Y"
"5232";"748";"1";"3";"30";"Y"
"5233";"748";"1";"4";"40";"Y"
"5234";"748";"1";"5";"50";"Y"
"5235";"748";"1";"6";"60";"Y"
"5237";"749";"1";"1";"10";"Y"
"5238";"749";"1";"2";"20";"Y"
"5239";"749";"1";"3";"30";"Y"
"5240";"749";"1";"4";"40";"Y"
"5241";"749";"1";"5";"50";"Y"
"5242";"749";"1";"6";"60";"Y"
"5244";"750";"1";"1";"10";"Y"
"5245";"750";"1";"2";"20";"Y"
"5246";"750";"1";"3";"30";"Y"
"5247";"750";"1";"4";"40";"Y"
"5248";"750";"1";"5";"50";"Y"
"5249";"750";"1";"6";"60";"Y"
"5251";"751";"1";"1";"10";"Y"
"5252";"751";"1";"2";"20";"Y"
"5253";"751";"1";"3";"30";"Y"
"5254";"751";"1";"4";"40";"Y"
"5255";"751";"1";"5";"50";"Y"
"5256";"751";"1";"6";"60";"Y"
"5258";"752";"1";"1";"10";"Y"
"5259";"752";"1";"2";"20";"Y"
"5260";"752";"1";"3";"30";"Y"
"5261";"752";"1";"4";"40";"Y"
"5262";"752";"1";"5";"50";"Y"
"5263";"752";"1";"6";"60";"Y"
"5265";"753";"1";"1";"10";"Y"
"5266";"753";"1";"2";"20";"Y"
"5267";"753";"1";"3";"30";"Y"
"5268";"753";"1";"4";"40";"Y"
"5269";"753";"1";"5";"50";"Y"
"5270";"753";"1";"6";"60";"Y"
"5272";"754";"1";"1";"10";"Y"
"5273";"754";"1";"2";"20";"Y"
"5274";"754";"1";"3";"30";"Y"
"5275";"754";"1";"4";"40";"Y"
"5276";"754";"1";"5";"50";"Y"
"5277";"754";"1";"6";"60";"Y"
"5279";"755";"1";"1";"10";"Y"
"5280";"755";"1";"2";"20";"Y"
"5281";"755";"1";"3";"30";"Y"
"5282";"755";"1";"4";"40";"Y"
"5283";"755";"1";"5";"50";"Y"
"5284";"755";"1";"6";"60";"Y"
"5286";"756";"1";"1";"10";"Y"
"5287";"756";"1";"2";"20";"Y"
"5288";"756";"1";"3";"30";"Y"
"5289";"756";"1";"4";"40";"Y"
"5290";"756";"1";"5";"50";"Y"
"5291";"756";"1";"6";"60";"Y"
"5293";"757";"1";"1";"10";"Y"
"5294";"757";"1";"2";"20";"Y"
"5295";"757";"1";"3";"30";"Y"
"5296";"757";"1";"4";"40";"Y"
"5297";"757";"1";"5";"50";"Y"
"5298";"757";"1";"6";"60";"Y"
"5300";"758";"1";"1";"10";"Y"
"5301";"758";"1";"2";"20";"Y"
"5302";"758";"1";"3";"30";"Y"
"5303";"758";"1";"4";"40";"Y"
"5304";"758";"1";"5";"50";"Y"
"5305";"758";"1";"6";"60";"Y"
"5307";"759";"1";"1";"10";"Y"
"5308";"759";"1";"2";"20";"Y"
"5309";"759";"1";"3";"30";"Y"
"5310";"759";"1";"4";"40";"Y"
"5311";"759";"1";"5";"50";"Y"
"5312";"759";"1";"6";"60";"Y"
"5314";"760";"1";"1";"10";"Y"
"5315";"760";"1";"2";"20";"Y"
"5316";"760";"1";"3";"30";"Y"
"5317";"760";"1";"4";"40";"Y"
"5318";"760";"1";"5";"50";"Y"
"5319";"760";"1";"6";"60";"Y"
"5321";"761";"1";"1";"10";"Y"
"5322";"761";"1";"2";"20";"Y"
"5323";"761";"1";"3";"30";"Y"
"5324";"761";"1";"4";"40";"Y"
"5325";"761";"1";"5";"50";"Y"
"5326";"761";"1";"6";"60";"Y"
"5328";"762";"1";"1";"10";"Y"
"5329";"762";"1";"2";"20";"Y"
